ID,model,target_language_name,topic,iteration,timestamp,target_language_sentence,batch_id,custom_id,model_suffix,Clarity / Readability,Naturalness / Colloquial / Context appropriateness,Formal Correctness,Critical Error,Comments (Optional),Unnamed: 7,clarity_score,naturalness_score,correctness_score,has_critical_error,Sentence (in Target Language )
PQ-3615,gpt-5.1,Yoruba,Travel,10,2025-11-25T21:16:56.016487,Mo fẹ rin irin-ajo lọ si Ìbàdàn lọ́sù tó ń bọ.,batch_6924d29f3d80819099d62f3f2cae977e,Yoruba-Travel-9,gpt-5_1,7 - Extremely easy to read and understand (Perfectly clear),7 - Extremely natural and colloquial (Native-speaker level),6 - Formally correct,No – No Critical Error (The output is a valid sentence in the target language),,,7,7,6,0,
US-2668,gpt-5.1,Yoruba,Travel,21,2025-11-25T21:16:56.016576,Mo n gbero irin-ajo lọ si Ilorin lọ́sẹ̀ to n bọ lati ṣàbẹwò ìbátan.,batch_6924d29f3d80819099d62f3f2cae977e,Yoruba-Travel-20,gpt-5_1,6 - Easy to read and understand,6 - Natural,5 - Somewhat correct (Minor errors),No – No Critical Error (The output is a valid sentence in the target language),,,6,6,5,0,
MM-8080,gpt-5.1,Yoruba,Travel,25,2025-11-25T21:16:56.016608,Mo n gbero irin-ajo lọ si Ilorin lọ́sẹ̀ to n bọ.,batch_6924d29f3d80819099d62f3f2cae977e,Yoruba-Travel-24,gpt-5_1,7 - Extremely easy to read and understand (Perfectly clear),7 - Extremely natural and colloquial (Native-speaker level),6 - Formally correct,No – No Critical Error (The output is a valid sentence in the target language),,,7,7,6,0,
PS-5653,gpt-5.1,Yoruba,Travel,34,2025-11-25T21:16:56.016685,Mo n gbero irin ajo lọ si Ilorin lọ́sẹ̀ to n bọ lati ṣàbẹwò ọ̀rẹ́ mi.,batch_6924d29f3d80819099d62f3f2cae977e,Yoruba-Travel-33,gpt-5_1,6 - Easy to read and understand,6 - Natural,5 - Somewhat correct (Minor errors),No – No Critical Error (The output is a valid sentence in the target language),,,6,6,5,0,
BA-0227,gpt-5.1,Yoruba,Travel,35,2025-11-25T21:16:56.016693,Mo fẹ lọ si Ìbàdàn lọ́sù tó ń bọ láti ṣe àtúrinàkò.,batch_6924d29f3d80819099d62f3f2cae977e,Yoruba-Travel-34,gpt-5_1,5 - Somewhat easy to read and understand,5 - Somewhat natural,5 - Somewhat correct (Minor errors),No – No Critical Error (The output is a valid sentence in the target language),,,5,5,5,0,
LA-9360,gpt-5.1,Yoruba,Vaccinations,8,2025-11-25T21:16:56.024502,Ọjọ́ ìbọn àrùn lónìí lọ́ọ sí ilé ìwòsàn fún àbẹ́wọlé ajesara tuntun.,batch_6924d29f3d80819099d62f3f2cae977e,Yoruba-Vaccinations-7,gpt-5_1,2 - Difficult to read and understand,3 - Somewhat unnatural,3 - Somewhat flawed,"Yes – Critical Error Present (The output is nonsense, gibberish or in the wrong language)",,,2,3,3,1,
IP-0928,gpt-5.1,Yoruba,Vaccinations,29,2025-11-25T21:16:56.024659,Ṣe o ti gba abẹrẹ ajesara ọlọjẹ Arun Koro tuntun ni ile-iwosan loni?,batch_6924d29f3d80819099d62f3f2cae977e,Yoruba-Vaccinations-28,gpt-5_1,5 - Somewhat easy to read and understand,6 - Natural,5 - Somewhat correct (Minor errors),No – No Critical Error (The output is a valid sentence in the target language),,,5,6,5,0,
BH-3714,gpt-5.1,Yoruba,Vaccinations,39,2025-11-25T21:16:56.024738,Njẹ o ti gba abẹrẹ ajẹsara lodi si àrùn ọdún yìí ní ilé ìwòsàn?,batch_6924d29f3d80819099d62f3f2cae977e,Yoruba-Vaccinations-38,gpt-5_1,6 - Easy to read and understand,5 - Somewhat natural,6 - Formally correct,No – No Critical Error (The output is a valid sentence in the target language),,,6,5,6,0,
EV-1374,gpt-5.1,Yoruba,Vaccinations,48,2025-11-25T21:16:56.024806,Ṣe o ti gba ajesara àrùn karùn-ún lójú-ọ̀nà ilé ìwòsàn tó wà lẹ́bàá rẹ?,batch_6924d29f3d80819099d62f3f2cae977e,Yoruba-Vaccinations-47,gpt-5_1,6 - Easy to read and understand,6 - Natural,5 - Somewhat correct (Minor errors),No – No Critical Error (The output is a valid sentence in the target language),,,6,6,5,0,
OF-7939,gpt-5.1,Yoruba,Vaccinations,50,2025-11-25T21:16:56.024821,"Lojọ Satide, mo lọ si ile-iwosan lati gba abẹrẹ ajesara.",batch_6924d29f3d80819099d62f3f2cae977e,Yoruba-Vaccinations-49,gpt-5_1,7 - Extremely easy to read and understand (Perfectly clear),6 - Natural,6 - Formally correct,No – No Critical Error (The output is a valid sentence in the target language),,,7,6,6,0,
FU-2689,gpt-5.1,Yoruba,Weather,14,2025-11-25T21:16:56.016927,"Òjò rọ lónìí, afẹ́fẹ́ tútù ń fẹ́ láti ìwọ̀ oòrùn.",batch_6924d29f3d80819099d62f3f2cae977e,Yoruba-Weather-13,gpt-5_1,7 - Extremely easy to read and understand (Perfectly clear),7 - Extremely natural and colloquial (Native-speaker level),7 - Extremely correct (Academically perfect),No – No Critical Error (The output is a valid sentence in the target language),,,7,7,7,0,
IS-5427,gpt-5.1,Yoruba,Weather,23,2025-11-25T21:16:56.017002,"Ójò rọ lónìí, afẹ́fẹ́ tútù ń fò láti òkè.",batch_6924d29f3d80819099d62f3f2cae977e,Yoruba-Weather-22,gpt-5_1,7 - Extremely easy to read and understand (Perfectly clear),5 - Somewhat natural,5 - Somewhat correct (Minor errors),No – No Critical Error (The output is a valid sentence in the target language),,,7,5,5,0,
NX-2933,gpt-5.1,Yoruba,Weather,25,2025-11-25T21:16:56.017018,"Ójó lónìí rọ gidigidi, afẹ́fẹ́ sì tútù gan-an.",batch_6924d29f3d80819099d62f3f2cae977e,Yoruba-Weather-24,gpt-5_1,7 - Extremely easy to read and understand (Perfectly clear),6 - Natural,6 - Formally correct,No – No Critical Error (The output is a valid sentence in the target language),,,7,6,6,0,
MX-9832,gpt-5.1,Yoruba,Weather,41,2025-11-25T21:16:56.017148,"Ọjọ́ lónìí tutu gan-an, òjò rọ̀ lọ́sán gẹgẹ bi ìròyìn.",batch_6924d29f3d80819099d62f3f2cae977e,Yoruba-Weather-40,gpt-5_1,5 - Somewhat easy to read and understand,5 - Somewhat natural,6 - Formally correct,No – No Critical Error (The output is a valid sentence in the target language),,,5,5,6,0,
YJ-0728,gpt-5.1,Yoruba,Weather,43,2025-11-25T21:16:56.017164,"Ójó ń rọ lónìí ní Ìbàdàn, afẹ́fẹ́ sì ń tutù gan-an.",batch_6924d29f3d80819099d62f3f2cae977e,Yoruba-Weather-42,gpt-5_1,3 - Somewhat difficult to read and understand,5 - Somewhat natural,5 - Somewhat correct (Minor errors),No – No Critical Error (The output is a valid sentence in the target language),,"Ójó ń rọ lónìí ní Ìbàdàn, afẹ́fẹ́ sì ń tutù gan-an.",3,5,5,0,
RO-8999,gpt-5-mini,Yoruba,Affordable and Clean Energy,14,2025-11-25T21:14:38.013319,Ṣe a le mu ina to mọ ati ti ifarada wa fun gbogbo eniyan?,batch_6924d28c60748190a6b989b1a6273f32,Yoruba-Affordable_and_Clean_Energy-13,gpt-5-mini,3 - Somewhat difficult to read and understand,3 - Somewhat unnatural,3 - Somewhat flawed,"Yes – Critical Error Present (The output is nonsense, gibberish or in the wrong language)",,,3,3,3,1,
AY-2840,gpt-5-mini,Yoruba,Affordable and Clean Energy,18,2025-11-25T21:14:38.013349,Aṣayan agbara mimọ ati olowo poku yoo mu ilọsiwaju ilu wa.,batch_6924d28c60748190a6b989b1a6273f32,Yoruba-Affordable_and_Clean_Energy-17,gpt-5-mini,4 - Neutral / Neither easy nor difficult to read,4 - Neutral / Neither natural nor unnatural,5 - Somewhat correct (Minor errors),"Yes – Critical Error Present (The output is nonsense, gibberish or in the wrong language)",,,4,4,5,1,
LE-1850,gpt-5-mini,Yoruba,Affordable and Clean Energy,31,2025-11-25T21:14:38.013451,Awọn panẹli oorun to din owo n gbé ile Yorùbá lọrọ pẹlu ina mimọ.,batch_6924d28c60748190a6b989b1a6273f32,Yoruba-Affordable_and_Clean_Energy-30,gpt-5-mini,6 - Easy to read and understand,6 - Natural,6 - Formally correct,No – No Critical Error (The output is a valid sentence in the target language),,,6,6,6,0,
KM-0831,gpt-5-mini,Yoruba,Affordable and Clean Energy,40,2025-11-25T21:14:38.013521,Agbára mímọ́ tí kò gbowó gan-an yóò ran ìlú wa lọ́wọ́.,batch_6924d28c60748190a6b989b1a6273f32,Yoruba-Affordable_and_Clean_Energy-39,gpt-5-mini,6 - Easy to read and understand,6 - Natural,7 - Extremely correct (Academically perfect),No – No Critical Error (The output is a valid sentence in the target language),,,6,6,7,0,
SD-2604,gpt-5-mini,Yoruba,Affordable and Clean Energy,46,2025-11-25T21:14:38.013574,Ina to rọrùn lati ra ati mimọ n mu ilọsiwaju si agbegbe wa.,batch_6924d28c60748190a6b989b1a6273f32,Yoruba-Affordable_and_Clean_Energy-45,gpt-5-mini,3 - Somewhat difficult to read and understand,3 - Somewhat unnatural,3 - Somewhat flawed,"Yes – Critical Error Present (The output is nonsense, gibberish or in the wrong language)",,,3,3,3,1,
WX-8589,gpt-5-mini,Yoruba,Child health,3,2025-11-25T21:14:38.017567,"Lati daabo bo ilera ọmọ, jẹ ki wọn gba ajesara ni akoko.",batch_6924d28c60748190a6b989b1a6273f32,Yoruba-Child_health-2,gpt-5-mini,6 - Easy to read and understand,6 - Natural,5 - Somewhat correct (Minor errors),No – No Critical Error (The output is a valid sentence in the target language),,,6,6,5,0,
NK-4981,gpt-5-mini,Yoruba,Child health,30,2025-11-25T21:14:38.017773,Ṣe ọmọ rẹ ti gba ajesara gbogbo fun ilera tó dájú?,batch_6924d28c60748190a6b989b1a6273f32,Yoruba-Child_health-29,gpt-5-mini,7 - Extremely easy to read and understand (Perfectly clear),6 - Natural,6 - Formally correct,No – No Critical Error (The output is a valid sentence in the target language),,,7,6,6,0,
RI-4093,gpt-5-mini,Yoruba,Child health,39,2025-11-25T21:14:38.017857,Ṣe ọmọ rẹ ti gba ajesara gbogbo lati daabobo ilera rẹ?,batch_6924d28c60748190a6b989b1a6273f32,Yoruba-Child_health-38,gpt-5-mini,6 - Easy to read and understand,6 - Natural,5 - Somewhat correct (Minor errors),No – No Critical Error (The output is a valid sentence in the target language),,Ṣe ọmọ rẹ ti gba gbogbo ajesara lati daabobo ilera rẹ?,6,6,5,0,
RN-5471,gpt-5-mini,Yoruba,Child health,46,2025-11-25T21:14:38.017907,"Àwọn ọmọ nilo ajesara, ounjẹ to peye ati itoju deede.",batch_6924d28c60748190a6b989b1a6273f32,Yoruba-Child_health-45,gpt-5-mini,6 - Easy to read and understand,6 - Natural,5 - Somewhat correct (Minor errors),No – No Critical Error (The output is a valid sentence in the target language),,,6,6,5,0,
TY-2705,gpt-5-mini,Yoruba,Child health,47,2025-11-25T21:14:38.017915,Ilọ́kànwá ounjẹ ati ajẹsara jẹ́ pataki fún ilera ọmọ ní ilé Yorùbá.,batch_6924d28c60748190a6b989b1a6273f32,Yoruba-Child_health-46,gpt-5-mini,4 - Neutral / Neither easy nor difficult to read,5 - Somewhat natural,4 - Neutral / Neither perfect nor heavily flawed (Average),"Yes – Critical Error Present (The output is nonsense, gibberish or in the wrong language)",,,4,5,4,1,
IQ-7487,gpt-5-mini,Yoruba,Clean Water and Sanitation,2,2025-11-25T21:14:38.012817,Omi mímọ̀ àti ìmọ̀tótó ilé ń dá ilera ẹbí àti ìlera agbegbe dúró.,batch_6924d28c60748190a6b989b1a6273f32,Yoruba-Clean_Water_and_Sanitation-1,gpt-5-mini,6 - Easy to read and understand,6 - Natural,5 - Somewhat correct (Minor errors),No – No Critical Error (The output is a valid sentence in the target language),,,6,6,5,0,
BK-6623,gpt-5-mini,Yoruba,Clean Water and Sanitation,6,2025-11-25T21:14:38.012849,Ṣe ìjọba ń pèsè omi mímọ́ àti ilé ìtọju títọ́ fún gbogbo ẹbí?,batch_6924d28c60748190a6b989b1a6273f32,Yoruba-Clean_Water_and_Sanitation-5,gpt-5-mini,6 - Easy to read and understand,6 - Natural,5 - Somewhat correct (Minor errors),No – No Critical Error (The output is a valid sentence in the target language),,,6,6,5,0,
AZ-0560,gpt-5-mini,Yoruba,Clean Water and Sanitation,30,2025-11-25T21:14:38.013049,"Láti yago fún arun, gbogbo wa gbọ́dọ̀ ní omi mímọ́ àti ìtọju ìdọ̀tí.",batch_6924d28c60748190a6b989b1a6273f32,Yoruba-Clean_Water_and_Sanitation-29,gpt-5-mini,4 - Neutral / Neither easy nor difficult to read,5 - Somewhat natural,5 - Somewhat correct (Minor errors),No – No Critical Error (The output is a valid sentence in the target language),,,4,5,5,0,
SU-4461,gpt-5-mini,Yoruba,Clean Water and Sanitation,44,2025-11-25T21:14:38.013159,Omi mímọ́ àti ìṣètọ́ ilé jẹ́ pàtàkì fún ilera gbogbo eniyan.,batch_6924d28c60748190a6b989b1a6273f32,Yoruba-Clean_Water_and_Sanitation-43,gpt-5-mini,5 - Somewhat easy to read and understand,5 - Somewhat natural,5 - Somewhat correct (Minor errors),No – No Critical Error (The output is a valid sentence in the target language),,,5,5,5,0,
LA-1235,gpt-5-mini,Yoruba,Clean Water and Sanitation,50,2025-11-25T21:14:38.013207,Omi mímọ̀ àti ilé ìwẹ̀ tó dára jẹ́ pàtàkì sí ilera gbogbo.,batch_6924d28c60748190a6b989b1a6273f32,Yoruba-Clean_Water_and_Sanitation-49,gpt-5-mini,6 - Easy to read and understand,6 - Natural,6 - Formally correct,No – No Critical Error (The output is a valid sentence in the target language),,,6,6,6,0,
BN-6566,gpt-5-mini,Yoruba,Climate Action,14,2025-11-25T21:14:38.015765,Gbé ìgbésẹ̀ papọ̀ lati dènà ìyípadà oju-ọjọ nínú agbègbè wa.,batch_6924d28c60748190a6b989b1a6273f32,Yoruba-Climate_Action-13,gpt-5-mini,6 - Easy to read and understand,5 - Somewhat natural,6 - Formally correct,No – No Critical Error (The output is a valid sentence in the target language),,,6,5,6,0,
BL-0590,gpt-5-mini,Yoruba,Climate Action,17,2025-11-25T21:14:38.015787,Ṣe a lè fi agbára oorun ran awọn oko lọwọ lati din egbin?,batch_6924d28c60748190a6b989b1a6273f32,Yoruba-Climate_Action-16,gpt-5-mini,5 - Somewhat easy to read and understand,6 - Natural,5 - Somewhat correct (Minor errors),No – No Critical Error (The output is a valid sentence in the target language),,,5,6,5,0,
QL-5765,gpt-5-mini,Yoruba,Climate Action,21,2025-11-25T21:14:38.015817,Igbese lodi si iyipada oju-ọjọ yẹ kí gbogbo wa kó pọ̀ jọ.,batch_6924d28c60748190a6b989b1a6273f32,Yoruba-Climate_Action-20,gpt-5-mini,3 - Somewhat difficult to read and understand,3 - Somewhat unnatural,3 - Somewhat flawed,"Yes – Critical Error Present (The output is nonsense, gibberish or in the wrong language)",,,3,3,3,1,
PR-9379,gpt-5-mini,Yoruba,Climate Action,41,2025-11-25T21:14:38.015968,Njẹ a le gbe igbese lati dinku itujade erogba ni agbegbe wa?,batch_6924d28c60748190a6b989b1a6273f32,Yoruba-Climate_Action-40,gpt-5-mini,3 - Somewhat difficult to read and understand,2 - Unnatural,3 - Somewhat flawed,"Yes – Critical Error Present (The output is nonsense, gibberish or in the wrong language)",,,3,2,3,1,
WH-9194,gpt-5-mini,Yoruba,Climate Action,50,2025-11-25T21:14:38.016034,Jẹ́ ká darapọ̀ mọ́ ìgbésẹ̀ láti dènà ìyípadà oju-ọjọ tó ń buru.,batch_6924d28c60748190a6b989b1a6273f32,Yoruba-Climate_Action-49,gpt-5-mini,6 - Easy to read and understand,6 - Natural,5 - Somewhat correct (Minor errors),No – No Critical Error (The output is a valid sentence in the target language),,,6,6,5,0,
PI-3729,gpt-5-mini,Yoruba,Crime and Law,7,2025-11-25T21:14:38.004940,Ṣe àwọn agbẹjọ́rò máa dáàbò bo olujẹbi nílé-ẹjọ́?,batch_6924d28c60748190a6b989b1a6273f32,Yoruba-Crime_and_Law-6,gpt-5-mini,6 - Easy to read and understand,6 - Natural,5 - Somewhat correct (Minor errors),No – No Critical Error (The output is a valid sentence in the target language),,,6,6,5,0,
SB-3521,gpt-5-mini,Yoruba,Crime and Law,14,2025-11-25T21:14:38.004999,Ìjọba gbọ́dọ̀ mu òfin ṣiṣẹ́ láti dènà ìwà odaran nígbègbè.,batch_6924d28c60748190a6b989b1a6273f32,Yoruba-Crime_and_Law-13,gpt-5-mini,4 - Neutral / Neither easy nor difficult to read,5 - Somewhat natural,5 - Somewhat correct (Minor errors),No – No Critical Error (The output is a valid sentence in the target language),,,4,5,5,0,
WZ-9609,gpt-5-mini,Yoruba,Crime and Law,15,2025-11-25T21:14:38.005008,Ṣé ọlọ́pàá lè dá ẹlẹ́ṣẹ̀ fún ẹ̀sùn láìsí ẹ̀rí kedere?,batch_6924d28c60748190a6b989b1a6273f32,Yoruba-Crime_and_Law-14,gpt-5-mini,6 - Easy to read and understand,6 - Natural,6 - Formally correct,No – No Critical Error (The output is a valid sentence in the target language),,,6,6,6,0,
DA-2764,gpt-5-mini,Yoruba,Crime and Law,30,2025-11-25T21:14:38.005138,Ọlọ́pàá àti agbẹjọ́rò ṣiṣẹ́ papọ̀ láti ṣe ìwàtọ́jọ́.,batch_6924d28c60748190a6b989b1a6273f32,Yoruba-Crime_and_Law-29,gpt-5-mini,6 - Easy to read and understand,5 - Somewhat natural,5 - Somewhat correct (Minor errors),No – No Critical Error (The output is a valid sentence in the target language),,,6,5,5,0,
PC-4243,gpt-5-mini,Yoruba,Crime and Law,36,2025-11-25T21:14:38.005188,Ṣe ofin wa to pe lati dabobo awọn olugbe lodi si ji?,batch_6924d28c60748190a6b989b1a6273f32,Yoruba-Crime_and_Law-35,gpt-5-mini,7 - Extremely easy to read and understand (Perfectly clear),6 - Natural,7 - Extremely correct (Academically perfect),No – No Critical Error (The output is a valid sentence in the target language),,,7,6,7,0,
FC-1190,gpt-5-mini,Yoruba,Culture,13,2025-11-25T21:14:38.005443,"Aṣa wa ni ìpinnu ìgbé-ayé wa, ó ń bẹ nílé, ní ọjà, ní ìdílé.",batch_6924d28c60748190a6b989b1a6273f32,Yoruba-Culture-12,gpt-5-mini,6 - Easy to read and understand,6 - Natural,7 - Extremely correct (Academically perfect),No – No Critical Error (The output is a valid sentence in the target language),,,6,6,7,0,
EN-6237,gpt-5-mini,Yoruba,Culture,17,2025-11-25T21:14:38.005476,Aṣa Yoruba n kọ́ wa bí a ṣe ń bọ́lá ní ìgbé.,batch_6924d28c60748190a6b989b1a6273f32,Yoruba-Culture-16,gpt-5-mini,5 - Somewhat easy to read and understand,3 - Somewhat unnatural,3 - Somewhat flawed,"Yes – Critical Error Present (The output is nonsense, gibberish or in the wrong language)",,,5,3,3,1,
OG-8133,gpt-5-mini,Yoruba,Culture,29,2025-11-25T21:14:38.005578,Aṣa Yoruba ń kó ìbáṣepọ̀ ènìyàn pọ̀ ní gbogbo ìgbéyàwó.,batch_6924d28c60748190a6b989b1a6273f32,Yoruba-Culture-28,gpt-5-mini,3 - Somewhat difficult to read and understand,3 - Somewhat unnatural,3 - Somewhat flawed,"Yes – Critical Error Present (The output is nonsense, gibberish or in the wrong language)",,,3,3,3,1,
AT-8314,gpt-5-mini,Yoruba,Culture,36,2025-11-25T21:14:38.005636,"Àṣà Yorùbá ń kọ wa ìbáṣepọ, ìbọ̀gbọ́n, àti ìbùkún.",batch_6924d28c60748190a6b989b1a6273f32,Yoruba-Culture-35,gpt-5-mini,5 - Somewhat easy to read and understand,4 - Neutral / Neither natural nor unnatural,3 - Somewhat flawed,"Yes – Critical Error Present (The output is nonsense, gibberish or in the wrong language)",,,5,4,3,1,
LF-3780,gpt-5-mini,Yoruba,Culture,49,2025-11-25T21:14:38.005749,Aṣa wa ń so ìtàn ìdílé àti ìmúlò àṣà ni ìgbésí ayé.,batch_6924d28c60748190a6b989b1a6273f32,Yoruba-Culture-48,gpt-5-mini,7 - Extremely easy to read and understand (Perfectly clear),6 - Natural,7 - Extremely correct (Academically perfect),No – No Critical Error (The output is a valid sentence in the target language),,,7,6,7,0,
GJ-6332,gpt-5-mini,Yoruba,Decent Work and Economic Growth,9,2025-11-25T21:14:38.013674,Ìṣẹ́ tó dára yóò mú ìdàgbàsókè ọrọ̀ ajé tó péye wá.,batch_6924d28c60748190a6b989b1a6273f32,Yoruba-Decent_Work_and_Economic_Growth-8,gpt-5-mini,7 - Extremely easy to read and understand (Perfectly clear),7 - Extremely natural and colloquial (Native-speaker level),7 - Extremely correct (Academically perfect),No – No Critical Error (The output is a valid sentence in the target language),,,7,7,7,0,
QO-4256,gpt-5-mini,Yoruba,Decent Work and Economic Growth,10,2025-11-25T21:14:38.013682,Iṣẹ to dara ati idagbasoke ọrọ-aje mu igbesi aye dara fun gbogbo eniyan ni Naijiria.,batch_6924d28c60748190a6b989b1a6273f32,Yoruba-Decent_Work_and_Economic_Growth-9,gpt-5-mini,7 - Extremely easy to read and understand (Perfectly clear),7 - Extremely natural and colloquial (Native-speaker level),5 - Somewhat correct (Minor errors),No – No Critical Error (The output is a valid sentence in the target language),,,7,7,5,0,
